timestamp_utc,timestamp_local,di_tag_3,di_tag_4,di_tag_5,di_tag_6,hr_tag_0,hr_tag_2,hr_tag_4,hr_tag_6,hr_tag_8,hr_tag_10,hr_tag_12,hr_tag_14,hr_tag_15,hr_tag_16,hr_tag_17,hr_tag_18,hr_tag_19,hr_tag_20,tag_10_11_float,ir_tag_12,ir_tag_13,ir_tag_14,coil_tag_21,coil_tag_22,coil_tag_23,coil_tag_24,coil_tag_25,coil_tag_26
2022-03-09 05:49:42+0000,2022-03-08 21:49:42-0800,0,1,1,0,1515.3266906738281,154.8419952392578,531.0210876464844,11.391666412353516,0.9900000095367432,167.1372833251953,436.1619873046875,1,2015,1,1,13,0,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:43+0000,2022-03-08 21:49:43-0800,0,1,1,0,1557.6622009277344,159.16799926757812,547.1779083251954,11.504444122314453,0.9900000095367432,172.51104736328125,433.8699951171875,1,2015,1,1,13,15,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:44+0000,2022-03-08 21:49:44-0800,0,1,1,0,1608.2963562011719,164.3419952392578,566.3596954345703,11.4622220993042,0.9900000095367432,177.1280975341797,431.5849914550781,1,2015,1,1,13,30,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:45+0000,2022-03-08 21:49:45-0800,0,1,1,0,1654.1352844238281,169.0260009765625,585.4865295410157,11.783333778381348,0.9900000095367432,182.5519561767578,431.09100341796875,1,2015,1,1,13,45,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:46+0000,2022-03-08 21:49:46-0800,0,1,1,0,1690.8241271972656,172.77499389648438,600.2276306152344,11.834444046020508,0.9900000095367432,186.32618713378906,429.9620056152344,1,2015,1,1,14,0,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:47+0000,2022-03-08 21:49:47-0800,0,1,1,0,1712.20703125,174.9600067138672,610.0439758300781,11.928889274597168,0.9900000095367432,188.4268798828125,425.4849853515625,1,2015,1,1,14,15,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:48+0000,2022-03-08 21:49:48-0800,0,1,1,0,1731.1111450195312,176.71400451660156,615.8959838867188,11.848889350891113,0.9900000095367432,190.40472412109375,428.9670104980469,1,2015,1,1,14,30,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:49+0000,2022-03-08 21:49:49-0800,0,1,1,0,1710.9251403808594,174.82899475097656,613.4462951660157,11.67388916015625,0.9900000095367432,188.73570251464844,431.8450012207031,1,2015,1,1,14,45,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:50+0000,2022-03-08 21:49:50-0800,0,1,1,0,1663.2463073730469,169.95700073242188,603.722332763672,11.347222328186035,0.9900000095367432,183.43536376953125,429.7439880371094,1,2015,1,1,15,0,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:51+0000,2022-03-08 21:49:51-0800,0,1,1,0,896.0863494873047,125.89099884033203,566.9657897949219,10.993888854980469,0.9900000095367432,138.86415100097656,450.1050109863281,1,2015,1,1,15,15,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:52+0000,2022-03-08 21:49:52-0800,0,1,1,0,513.4006118774414,78.24600219726562,470.48479919433595,10.579444885253906,0.9186762571334839,89.6801528930664,458.5249938964844,1,2015,1,1,15,30,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:53+0000,2022-03-08 21:49:53-0800,0,1,1,0,284.88555908203125,42.821998596191406,362.2536010742188,10.004444122314453,0.9552010297775269,53.135860443115234,455.9570007324219,1,2015,1,1,15,45,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:54+0000,2022-03-08 21:49:54-0800,0,1,1,0,178.56739044189453,26.840999603271484,259.7809036254883,9.24666690826416,0.8894158005714417,36.12299728393555,453.72100830078125,1,2015,1,1,16,0,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
2022-03-09 05:49:55+0000,2022-03-08 21:49:55-0800,0,1,1,0,150.66905975341797,10.678999900817871,153.09629516601564,8.03833293914795,-0.9329584240913391,20.072813034057617,461.072998046875,1,2015,1,1,16,15,0,1.4224478024209752e-36,-2524.0,-31455,1384.0,1,1,0,1,1,0
